Date,BuyPrice,TargetValue,CurrentValueBeforeTrade,InvestAmount,UnitsBought,CashUsed,CashRemainder,CumUnits,CumInvested,AvgCost
2010-04-01,1178.099976,560000,722843.218494193,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-05-03,1202.26001,570000,737667.0170607496,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-06-01,1070.709961,580000,656952.2536710687,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-07-01,1027.369995,590000,630360.2825726252,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-08-02,1125.859985,600000,690790.4861303756,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-09-01,1080.290039,610000,662830.2729869314,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-10-01,1146.23999,620000,703294.9838022505,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-11-01,1184.380005,630000,726696.4367838748,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2010-12-01,1206.069946,640000,740004.6679024443,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-01-03,1271.869995,650000,780377.4038036253,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-02-01,1307.589966,660000,802293.9977499434,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-03-01,1306.329956,670000,801520.8972471938,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-04-01,1332.410034,680000,817522.7713700566,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-05-02,1361.219971,690000,835199.5967753183,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-06-01,1314.550049,700000,806564.474703681,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-07-01,1339.670044,710000,821977.2736208062,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-08-01,1286.939941,720000,789623.8247280695,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-09-01,1204.420044,730000,738992.3425513061,0.0,0.0,0.0,0.0,613.566958,667215.417018486,1087.4370080053855
2011-10-03,1099.22998,740000,674451.1949710009,65548.80502899911,59.631566,65548.80510154869,-7.25495774531737e-05,673.198524,732764.2221200346,1088.481623171287
2011-11-01,1218.280029,750000,820144.3173414773,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2011-12-01,1244.579956,760000,837849.389379185,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-01-03,1277.060059,770000,859714.9467781528,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-02-01,1324.089966,780000,891375.4107544102,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-03-01,1374.089966,790000,925035.3369544102,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-04-02,1419.040039,800000,955295.6597517024,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-05-01,1405.819946,810000,946395.9126569597,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-06-01,1278.040039,820000,860374.6678677024,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-07-02,1365.51001,830000,919259.3232392252,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-08-01,1375.319946,840000,925863.3576749598,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-09-04,1404.939941,850000,945803.4945898472,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-10-01,1444.48999,860000,972428.5292007749,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-11-01,1427.589966,870000,961051.4579884103,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2012-12-03,1409.459961,880000,948846.3653822977,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-01-02,1462.420044,890000,984499.015088815,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-02-01,1513.170044,900000,1018663.8401818151,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-03-01,1518.199951,910000,1022049.9661500724,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-04-01,1562.170044,920000,1051650.567857815,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-05-01,1582.699951,930000,1065471.2709480724,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-06-03,1640.420044,940000,1104328.352360815,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-07-01,1614.959961,950000,1087188.6620642976,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-08-01,1706.869995,960000,1149062.3612938875,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-09-03,1639.77002,970000,1103890.7571634504,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-10-01,1695.0,980000,1141071.49818,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-11-01,1761.640015,990000,1185933.4579173378,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2013-12-02,1800.900024,1000000,1212363.2380283647,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-01-02,1831.97998,1010000,1233286.2185335497,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-02-03,1741.890015,1020000,1172637.787068338,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-03-03,1845.72998,1030000,1242542.6982385495,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-04-01,1885.52002,1040000,1269329.2944364506,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-05-01,1883.680054,1050000,1268090.6320410403,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-06-02,1924.969971,1060000,1295886.9432215227,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-07-01,1973.319946,1070000,1328436.0750269599,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-08-01,1925.150024,1080000,1296008.1546353647,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-09-02,2002.280029,1090000,1347931.9601574773,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-10-01,1946.160034,1100000,1310152.0623565898,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-11-03,2017.810059,1110000,1358386.7534311528,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2014-12-01,2053.439941,1120000,1382372.7374038473,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-01-02,2058.199951,1130000,1385577.1691100723,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-02-02,2020.849976,1140000,1360433.2210686354,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-03-02,2117.389893,1150000,1425423.750700118,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-04-01,2059.689941,1160000,1386580.228178847,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-05-01,2108.290039,1170000,1419297.7424187025,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-06-01,2111.72998,1180000,1421613.5056225497,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-07-01,2077.419922,1190000,1398516.0252185953,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-08-03,2098.040039,1200000,1412397.4575477024,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-09-01,1913.849976,1210000,1288400.9790006354,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-10-01,1923.819946,1220000,1295112.7480889598,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-11-02,2104.050049,1230000,1416443.3874089278,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2015-12-01,2102.629883,1240000,1415487.3337538927,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-01-04,2012.660034,1250000,1354919.7642025899,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-02-01,1939.380005,1260000,1305587.7568411126,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-03-01,1978.349976,1270000,1331822.2837986355,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-04-01,2072.780029,1280000,1395392.4560994771,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-05-02,2081.429932,1290000,1401215.5580318205,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-06-01,2099.330078,1300000,1413265.909898405,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-07-01,2102.949951,1310000,1415702.8030590725,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-08-01,2170.840088,1320000,1461406.34308163,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-09-01,2170.860107,1330000,1461419.819842882,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-10-03,2161.199951,1340000,1454916.6170820724,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-11-01,2111.719971,1350000,1421606.767578523,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2016-12-01,2191.080078,1360000,1475031.8744754049,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-01-03,2257.830078,1370000,1519967.875952405,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-02-01,2279.550049,1380000,1534589.7283709277,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-03-01,2395.959961,1390000,1612956.7093082976,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-04-03,2358.840088,1400000,1587967.6655936302,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-05-01,2388.330078,1410000,1607820.283334405,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-06-01,2430.060059,1420000,1635912.8449501528,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-07-03,2429.01001,1430000,1635205.9535132253,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-08-01,2476.350098,1440000,1667075.2308808553,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-09-01,2476.550049,1450000,1667209.8375989278,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-10-02,2529.120117,1460000,1702599.9297831072,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-11-01,2579.360107,1470000,1736421.416896882,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2017-12-01,2642.219971,1480000,1778738.5845605228,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-01-02,2695.810059,1490000,1814815.352703153,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-02-01,2821.97998,1500000,1899752.7572935496,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-03-01,2677.669922,1510000,1802603.4392495952,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-04-02,2581.879883,1520000,1738117.7263808928,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-05-01,2654.800049,1530000,1787207.4745019276,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-06-01,2734.620117,1540000,1840942.2264651074,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-07-02,2726.709961,1550000,1835617.1211212976,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-08-01,2813.360107,1560000,1893949.8715128822,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-09-04,2896.719971,1570000,1950067.608918523,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-10-01,2924.590088,1580000,1968829.7305466302,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-11-01,2740.370117,1590000,1844813.1179781074,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2018-12-03,2790.370117,1600000,1878473.0441781073,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-01-02,2510.030029,1610000,1689748.5107184772,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-02-01,2706.530029,1620000,1822032.0206844772,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-03-01,2803.689941,1630000,1887439.9300348472,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-04-01,2867.189941,1640000,1930188.0363088471,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-05-01,2923.72998,1650000,1968250.7071105496,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-06-03,2744.449951,1660000,1847559.6562050725,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-07-01,2964.330078,1670000,1995582.6331584048,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-08-01,2953.560059,1680000,1988332.272264153,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-09-03,2906.27002,1690000,1956496.6878094506,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-10-01,2940.25,1700000,1979371.960191,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-11-01,3066.909912,1710000,2064639.22599937,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2019-12-02,3113.870117,1720000,2096252.7666921073,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2020-01-02,3257.850098,1730000,2193179.8773868554,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2020-02-03,3248.919922,1740000,2187168.096084595,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2020-03-02,3090.22998,1750000,2080338.2613565496,0.0,0.0,0.0,0.0,673.198524,732764.2221200346,1088.481623171287
2020-04-01,2470.5,1760000,1663136.9535420001,96863.04645799985,39.207871,96863.0453055,0.001152499855379574,712.406395,829627.2674255347,1164.542139498249
2020-05-01,2830.709961,1770000,2016615.8786066005,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2020-06-01,3055.72998,1780000,2176921.579145222,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2020-07-01,3115.860107,1790000,2219758.6661521844,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2020-08-03,3294.610107,1800000,2347101.309258434,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2020-09-01,3526.649902,1810000,2512407.9431109233,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2020-10-01,3380.800049,1820000,2408503.575123913,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2020-11-02,3310.23999,1830000,2358236.137860736,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2020-12-01,3662.449951,1840000,2609152.7664598366,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-01-04,3700.649902,1850000,2636366.655840923,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-02-01,3773.860107,1860000,2688522.074062184,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-03-01,3901.820068,1870000,2779681.568582535,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-04-01,4019.870117,1880000,2863781.178420198,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-05-03,4192.660156,1890000,2986877.9071960975,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-06-01,4202.040039,1900000,2993560.1958296495,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-07-01,4319.939941,1910000,3077552.8399843224,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-08-02,4387.160156,1920000,3125440.9510235973,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-09-01,4524.089844,1930000,3222990.5364201525,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-10-01,4357.040039,1940000,3103983.1870546495,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-11-01,4613.669922,1950000,3286807.9568519513,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2021-12-01,4513.040039,1960000,3215118.5846746494,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-01-03,4796.560059,1970000,3417100.0600331775,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-02-01,4546.540039,1980000,3238984.1989071495,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-03-01,4306.259766,1990000,3067806.9958296036,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-04-01,4545.859863,2000000,3238499.6371750236,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-05-02,4155.379883,2010000,2960319.2023035516,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-06-01,4101.22998,2020000,2921742.465117722,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-07-01,3825.330078,2030000,2725189.6105530486,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-08-01,4118.629883,2040000,2934138.2672873014,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-09-01,3966.850098,2050000,2826009.3778215763,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-10-03,3678.429932,2060000,2620537.007116215,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-11-01,3856.100098,2070000,2747110.3695753263,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2022-12-01,4076.570068,2080000,2904174.5861087847,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2023-01-03,3824.139893,2090000,2724341.7151478156,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2023-02-01,4119.209961,2100000,2934551.5185641004,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
2023-03-01,3951.389893,2110000,2814995.428911566,0.0,0.0,0.0,0.0,712.406395,829627.2674255347,1164.542139498249
