Date,ReturnPct
2020-04-30,46.217692118302224
2020-05-29,58.147615302445274
2020-06-30,60.77558503985778
2020-07-31,56.278537491620106
2020-08-31,66.22440514142556
2020-09-30,66.18368640861338
2020-10-30,64.33617684621392
2020-11-30,88.64450234099255
2020-12-30,95.34869927070314
2021-01-29,96.39331989001015
2021-02-26,105.08990927569064
2021-03-31,106.0177748745839
2021-04-30,102.87181973142322
2021-05-31,102.65134875109263
2021-06-30,101.63184087575515
2021-07-30,90.56871704452531
2021-08-31,95.70281340294069
2021-09-30,104.67298754221343
2021-10-29,100.26431392502046
2021-11-30,92.33368004375
2021-12-30,98.54935143800783
2022-01-31,85.72982210764873
2022-02-28,82.03472974305042
2022-03-31,90.48012018248899
2022-04-28,83.38096854837647
2022-05-31,85.91005624372976
2022-06-30,79.45225413706758
2022-07-29,88.62652796039099
2022-08-31,90.15097794738891
2022-09-30,75.16940861222174
2022-10-31,85.92092544648813
2022-11-30,88.06974079723334
2022-12-30,75.0661287214423
