Date,Open,High,Low,Close,Adj_Close,Volume,Price,InvestAmount,BuyPrice,UnitsBought,CashUsed,CashRemainder,CumUnits,CumInvested,AvgCost
2009-12-01,9281.8203125,9572.2001953125,9233.2001953125,9572.2001953125,9572.2001953125,212800000.0,9572.2001953125,10000.0,9572.2001953125,1.044692,10000.0,0.0,40.297580999999994,520000.0,12904.000366672135
2010-01-04,10609.33984375,10694.490234375,10608.1396484375,10654.7900390625,10654.7900390625,104400000.0,10654.7900390625,10000.0,10654.7900390625,0.938545,10000.0,0.0,41.23612599999999,530000.0,12852.80775405527
2010-02-01,10212.3603515625,10224.830078125,10129.91015625,10205.01953125,10205.01953125,161900000.0,10205.01953125,10000.0,10205.01953125,0.97991,10000.0,0.0,42.21603599999999,540000.0,12791.34781863461
2010-03-01,10128.73046875,10215.150390625,10116.8603515625,10172.0595703125,10172.0595703125,108400000.0,10172.0595703125,10000.0,10172.0595703125,0.983085,10000.0,0.0,43.19912099999999,550000.0,12731.740537035466
2010-04-01,11178.919921875,11272.73046875,11118.1796875,11244.400390625,11244.400390625,166500000.0,11244.400390625,10000.0,11244.400390625,0.889332,10000.0,0.0,44.088452999999994,560000.0,12701.738480141275
2010-05-06,10847.900390625,10847.900390625,10682.6103515625,10695.6904296875,10695.6904296875,183800000.0,10695.6904296875,10000.0,10695.6904296875,0.934956,10000.0,0.0,45.023408999999994,570000.0,12660.080892586346
2010-06-01,9747.259765625,9747.259765625,9658.4404296875,9711.830078125,9711.830078125,110400000.0,9711.830078125,10000.0,9711.830078125,1.029672,10000.0,0.0,46.05308099999999,580000.0,12594.162809650023
2010-07-01,9296.8603515625,9297.4501953125,9147.6796875,9191.599609375,9191.599609375,125400000.0,9191.599609375,10000.0,9191.599609375,1.08795,10000.0,0.0,47.14103099999999,590000.0,12515.636325391359
2010-08-02,9574.6396484375,9676.41015625,9548.8603515625,9570.3095703125,9570.3095703125,135600000.0,9570.3095703125,10000.0,9570.3095703125,1.044898,10000.0,0.0,48.185928999999994,600000.0,12451.76781794536
2010-09-01,8833.3203125,8932.150390625,8796.4501953125,8927.01953125,8927.01953125,120100000.0,8927.01953125,10000.0,8927.01953125,1.120195,10000.0,0.0,49.306124,610000.0,12371.688352546227
2010-10-01,9440.51953125,9470.3603515625,9358.6201171875,9404.23046875,9404.23046875,163200000.0,9404.23046875,10000.0,9404.23046875,1.063351,10000.0,0.0,50.369474999999994,620000.0,12309.042331689978
2010-11-01,9166.849609375,9258.3203125,9134.4697265625,9154.7197265625,9154.7197265625,125400000.0,9154.7197265625,10000.0,9154.7197265625,1.092333,10000.0,0.0,51.46180799999999,630000.0,12242.088346371354
2010-12-01,9939.7998046875,9988.0498046875,9918.5498046875,9988.0498046875,9988.0498046875,122600000.0,9988.0498046875,10000.0,9988.0498046875,1.001196,10000.0,0.0,52.46300399999999,640000.0,12199.072702737345
2011-01-04,10352.1904296875,10409.169921875,10321.2802734375,10398.099609375,10398.099609375,114100000.0,10398.099609375,10000.0,10398.099609375,0.961714,10000.0,0.0,53.42471799999999,650000.0,12166.652896511314
2011-02-01,10281.5498046875,10299.3798828125,10245.75,10274.5,10274.5,149000000.0,10274.5,10000.0,10274.5,0.973283,10000.0,0.0,54.398000999999994,660000.0,12132.798776925647
2011-03-01,10676.240234375,10754.0302734375,10672.91015625,10754.0302734375,10754.0302734375,156400000.0,10754.0302734375,10000.0,10754.0302734375,0.929884,10000.0,0.0,55.327884999999995,670000.0,12109.62609541283
2011-04-01,9757.2802734375,9822.0595703125,9698.599609375,9708.3896484375,9708.3896484375,191500000.0,9708.3896484375,10000.0,9708.3896484375,1.030037,10000.0,0.0,56.357921999999995,680000.0,12065.73940039876
2011-05-02,9964.3896484375,10017.4697265625,9936.26953125,10004.2001953125,10004.2001953125,127800000.0,10004.2001953125,10000.0,10004.2001953125,0.99958,10000.0,0.0,57.357502,690000.0,12029.812595395108
2011-06-01,9708.0498046875,9720.73046875,9659.3095703125,9719.6103515625,9719.6103515625,136000000.0,9719.6103515625,10000.0,9719.6103515625,1.028848,10000.0,0.0,58.38634999999999,700000.0,11989.103617540744
2011-07-01,9878.6904296875,9900.5703125,9849.6396484375,9868.0703125,9868.0703125,111600000.0,9868.0703125,10000.0,9868.0703125,1.013369,10000.0,0.0,59.39971899999999,710000.0,11952.918497813098
2011-08-01,9907.0400390625,10040.1298828125,9906.169921875,9965.009765625,9965.009765625,145000000.0,9965.009765625,10000.0,9965.009765625,1.003511,10000.0,0.0,60.40322999999999,720000.0,11919.89236337196
2011-09-01,9017.009765625,9098.150390625,8998.009765625,9060.7998046875,9060.7998046875,126200000.0,9060.7998046875,10000.0,9060.7998046875,1.103655,10000.0,0.0,61.506885,730000.0,11868.589996063043
2011-10-03,8567.98046875,8577.51953125,8455.669921875,8545.48046875,8545.48046875,143700000.0,8545.48046875,10000.0,8545.48046875,1.170209,10000.0,0.0,62.677094,740000.0,11806.546104387036
2011-11-01,8880.75,8946.0,8831.6904296875,8835.51953125,8835.51953125,103800000.0,8835.51953125,10000.0,8835.51953125,1.131795,10000.0,0.0,63.80888899999999,750000.0,11753.848276530878
2011-12-01,8581.2001953125,8653.8798828125,8577.08984375,8597.3798828125,8597.3798828125,147900000.0,8597.3798828125,10000.0,8597.3798828125,1.163145,10000.0,0.0,64.972034,760000.0,11697.340428037085
2012-01-04,8549.5400390625,8581.4501953125,8547.7001953125,8560.1103515625,8560.1103515625,106000000.0,8560.1103515625,10000.0,8560.1103515625,1.168209,10000.0,0.0,66.140243,770000.0,11641.92880271093
2012-02-01,8789.0595703125,8830.2802734375,8780.099609375,8809.7900390625,8809.7900390625,127200000.0,8809.7900390625,10000.0,8809.7900390625,1.135101,10000.0,0.0,67.275344,780000.0,11594.143613743543
2012-03-01,9771.33984375,9865.75,9666.01953125,9707.3701171875,9707.3701171875,175100000.0,9707.3701171875,10000.0,9707.3701171875,1.030145,10000.0,0.0,68.30548900000001,790000.0,11565.688373887491
2012-04-02,10161.7197265625,10190.349609375,10109.8701171875,10109.8701171875,10109.8701171875,151900000.0,10109.8701171875,10000.0,10109.8701171875,0.989132,10000.0,0.0,69.294621,800000.0,11544.907648748089
2012-05-01,9471.66015625,9472.25,9332.7900390625,9350.9501953125,9350.9501953125,117900000.0,9350.9501953125,10000.0,9350.9501953125,1.06941,10000.0,0.0,70.36403100000001,810000.0,11511.563344061398
2012-06-01,8465.4697265625,8487.4404296875,8422.5,8440.25,8440.25,125200000.0,8440.25,10000.0,8440.25,1.184799,10000.0,0.0,71.54883000000001,820000.0,11460.704528641487
2012-07-02,9103.7900390625,9103.7900390625,9003.48046875,9003.48046875,9003.48046875,99700000.0,9003.48046875,10000.0,9003.48046875,1.110682,10000.0,0.0,72.659512,830000.0,11423.14305661728
2012-08-01,8622.0400390625,8654.6103515625,8578.16015625,8641.849609375,8641.849609375,123200000.0,8641.849609375,10000.0,8641.849609375,1.15716,10000.0,0.0,73.81667200000001,840000.0,11379.543092920796
2012-09-03,8836.6103515625,8893.3896484375,8773.400390625,8783.8896484375,8783.8896484375,123400000.0,8783.8896484375,10000.0,8783.8896484375,1.138448,10000.0,0.0,74.95512000000001,850000.0,11340.119260698935
2012-10-01,8815.0703125,8829.349609375,8759.0703125,8796.509765625,8796.509765625,99100000.0,8796.509765625,10000.0,8796.509765625,1.136815,10000.0,0.0,76.091935,860000.0,11302.117629154784
2012-11-01,8931.7099609375,8976.080078125,8871.48046875,8946.8701171875,8946.8701171875,140600000.0,8946.8701171875,10000.0,8946.8701171875,1.117709,10000.0,0.0,77.20964400000001,870000.0,11268.022424763412
2012-12-03,9484.2001953125,9525.8203125,9453.48046875,9458.1796875,9458.1796875,110100000.0,9458.1796875,10000.0,9458.1796875,1.057286,10000.0,0.0,78.26693000000002,880000.0,11243.573754585746
2013-01-04,10604.5,10734.23046875,10602.240234375,10688.1103515625,10688.1103515625,219000000.0,10688.1103515625,10000.0,10688.1103515625,0.935619,10000.0,0.0,79.20254900000002,890000.0,11237.012081517727
2013-02-01,11193.7197265625,11237.83984375,11142.259765625,11191.33984375,11191.33984375,278200000.0,11191.33984375,10000.0,11191.33984375,0.893548,10000.0,0.0,80.09609700000001,900000.0,11236.502572653444
2013-03-01,11464.7099609375,11648.6298828125,11464.7099609375,11606.3798828125,11606.3798828125,190100000.0,11606.3798828125,10000.0,11606.3798828125,0.861595,10000.0,0.0,80.95769200000001,910000.0,11240.43901844435
2013-04-01,12371.33984375,12384.830078125,12133.0,12135.01953125,12135.01953125,198200000.0,12135.01953125,10000.0,12135.01953125,0.824061,10000.0,0.0,81.78175300000001,920000.0,11249.45316347034
2013-05-01,13837.7197265625,13844.8203125,13782.0,13799.349609375,13799.349609375,185400000.0,13799.349609375,10000.0,13799.349609375,0.724672,10000.0,0.0,82.50642500000001,930000.0,11271.84943475614
2013-06-03,13551.3603515625,13562.8701171875,13261.8203125,13261.8203125,13261.8203125,282300000.0,13261.8203125,10000.0,13261.8203125,0.754044,10000.0,0.0,83.260469,940000.0,11289.871547564788
2013-07-01,13746.7197265625,13862.7099609375,13562.7001953125,13852.5,13852.5,172300000.0,13852.5,10000.0,13852.5,0.721891,10000.0,0.0,83.98236,950000.0,11311.89930837857
2013-08-01,13674.5,14005.76953125,13645.6103515625,14005.76953125,14005.76953125,195700000.0,14005.76953125,10000.0,14005.76953125,0.713991,10000.0,0.0,84.69635099999999,960000.0,11334.608736567649
2013-09-02,13438.0703125,13613.48046875,13407.5302734375,13572.919921875,13572.919921875,112600000.0,13572.919921875,10000.0,13572.919921875,0.736761,10000.0,0.0,85.433112,970000.0,11353.911584070589
2013-10-01,14517.98046875,14642.9697265625,14471.7001953125,14484.7197265625,14484.7197265625,153000000.0,14484.7197265625,10000.0,14484.7197265625,0.690383,10000.0,0.0,86.12349499999999,980000.0,11379.008713011473
2013-11-01,14403.0703125,14411.0498046875,14126.41015625,14201.5703125,14201.5703125,170800000.0,14201.5703125,10000.0,14201.5703125,0.704147,10000.0,0.0,86.827642,990000.0,11401.898948263504
2013-12-02,15659.740234375,15703.01953125,15579.5400390625,15655.0703125,15655.0703125,143200000.0,15655.0703125,10000.0,15655.0703125,0.638771,10000.0,0.0,87.466413,1000000.0,11432.959986595082
2014-01-06,16147.5400390625,16164.009765625,15864.4404296875,15908.8798828125,15908.8798828125,192700000.0,15908.8798828125,10000.0,15908.8798828125,0.62858,10000.0,0.0,88.094993,1010000.0,11464.89676206683
2014-02-03,14788.5595703125,14846.9296875,14615.0498046875,14619.1298828125,14619.1298828125,202800000.0,14619.1298828125,10000.0,14619.1298828125,0.684035,10000.0,0.0,88.779028,1020000.0,11489.199904283701
2014-03-03,14666.9296875,14684.7001953125,14443.099609375,14652.23046875,14652.23046875,146900000.0,14652.23046875,10000.0,14652.23046875,0.68249,10000.0,0.0,89.461518,1030000.0,11513.330234347242
2014-04-01,14870.509765625,14870.509765625,14751.2900390625,14791.990234375,14791.990234375,139200000.0,14791.990234375,10000.0,14791.990234375,0.676042,10000.0,0.0,90.13756,1040000.0,11537.920485089679
2014-05-01,14341.08984375,14493.0302734375,14341.08984375,14485.1298828125,14485.1298828125,129200000.0,14485.1298828125,10000.0,14485.1298828125,0.690363,10000.0,0.0,90.827923,1050000.0,11560.321598458218
2014-06-02,14777.509765625,14963.91015625,14777.509765625,14935.919921875,14935.919921875,130600000.0,14935.919921875,10000.0,14935.919921875,0.669527,10000.0,0.0,91.49745,1060000.0,11585.022314829539
2014-07-01,15179.6396484375,15389.080078125,15145.8701171875,15326.2001953125,15326.2001953125,137500000.0,15326.2001953125,10000.0,15326.2001953125,0.652477,10000.0,0.0,92.149927,1070000.0,11611.512182749748
2014-08-01,15511.5400390625,15602.1298828125,15501.150390625,15523.1103515625,15523.1103515625,143300000.0,15523.1103515625,10000.0,15523.1103515625,0.644201,10000.0,0.0,92.794128,1080000.0,11638.667481200966
2014-09-01,15454.58984375,15478.76953125,15440.990234375,15476.599609375,15476.599609375,74800000.0,15476.599609375,10000.0,15476.599609375,0.646137,10000.0,0.0,93.440265,1090000.0,11665.206642982017
2014-10-01,16173.3896484375,16225.9599609375,16081.009765625,16082.25,16082.25,137100000.0,16082.25,10000.0,16082.25,0.621804,10000.0,0.0,94.062069,1100000.0,11694.40574393489
2014-11-04,16732.849609375,17127.66015625,16720.990234375,16862.470703125,16862.470703125,335600000.0,16862.470703125,10000.0,16862.470703125,0.593033,10000.0,0.0,94.655102,1110000.0,11726.78467981578
2014-12-01,17475.099609375,17649.01953125,17474.26953125,17590.099609375,17590.099609375,125900000.0,17590.099609375,10000.0,17590.099609375,0.568502,10000.0,0.0,95.223604,1120000.0,11761.789650389625
2015-01-05,17325.6796875,17540.919921875,17219.220703125,17408.7109375,17408.7109375,116500000.0,17408.7109375,10000.0,17408.7109375,0.574425,10000.0,0.0,95.798029,1130000.0,11795.649783149505
2015-02-02,17536.609375,17628.400390625,17459.44921875,17558.0390625,17558.0390625,136000000.0,17558.0390625,10000.0,17558.0390625,0.56954,10000.0,0.0,96.367569,1140000.0,11829.70590448328
2015-03-02,18869.400390625,18939.169921875,18775.23046875,18826.880859375,18826.880859375,134800000.0,18826.880859375,10000.0,18826.880859375,0.531155,10000.0,0.0,96.898724,1150000.0,11868.061337938774
2015-04-01,19129.75,19195.23046875,18927.94921875,19034.83984375,19034.83984375,160400000.0,19034.83984375,10000.0,19034.83984375,0.525352,10000.0,0.0,97.424076,1160000.0,11906.707742344921
2015-05-01,19510.849609375,19549.390625,19399.16015625,19531.630859375,19531.630859375,154100000.0,19531.630859375,10000.0,19531.630859375,0.51199,10000.0,0.0,97.936066,1170000.0,11946.569305734622
2015-06-01,20444.5390625,20595.41015625,20410.26953125,20569.869140625,20569.869140625,173400000.0,20569.869140625,10000.0,20569.869140625,0.486148,10000.0,0.0,98.422214,1180000.0,11989.163340706804
2015-07-01,20291.05078125,20346.740234375,20225.26953125,20329.3203125,20329.3203125,123600000.0,20329.3203125,10000.0,20329.3203125,0.4919,10000.0,0.0,98.914114,1190000.0,12030.639024881728
2015-08-03,20540.2109375,20562.19921875,20396.5,20548.109375,20548.109375,173600000.0,20548.109375,10000.0,20548.109375,0.486663,10000.0,0.0,99.40077699999999,1200000.0,12072.340239352456
2015-09-01,18763.720703125,18777.470703125,18165.689453125,18165.689453125,18165.689453125,176800000.0,18165.689453125,10000.0,18165.689453125,0.550488,10000.0,0.0,99.95126499999999,1210000.0,12105.899810272538
2015-10-01,17479.970703125,17831.580078125,17389.5703125,17722.419921875,17722.419921875,161200000.0,17722.419921875,10000.0,17722.419921875,0.564257,10000.0,0.0,100.51552199999999,1220000.0,12137.428883869301
2015-11-02,18827.109375,18861.109375,18641.220703125,18683.240234375,18683.240234375,148300000.0,18683.240234375,10000.0,18683.240234375,0.535239,10000.0,0.0,101.050761,1230000.0,12172.100316988211
2015-12-01,19799.080078125,20012.400390625,19797.55078125,20012.400390625,20012.400390625,133100000.0,20012.400390625,10000.0,20012.400390625,0.49969,10000.0,0.0,101.550451,1240000.0,12210.6793991491
2016-01-04,18818.580078125,18951.119140625,18394.4296875,18450.98046875,18450.98046875,140200000.0,18450.98046875,10000.0,18450.98046875,0.541977,10000.0,0.0,102.092428,1250000.0,12243.807150908391
2016-02-01,17699.599609375,17905.369140625,17666.48046875,17865.23046875,17865.23046875,245000000.0,17865.23046875,10000.0,17865.23046875,0.559746,10000.0,0.0,102.652174,1260000.0,12274.45996418936
2016-03-01,16013.0,16099.419921875,15857.3701171875,16085.509765625,16085.509765625,152300000.0,16085.509765625,10000.0,16085.509765625,0.621678,10000.0,0.0,103.273852,1270000.0,12297.401282175471
2016-04-01,16719.560546875,16719.560546875,16113.009765625,16164.16015625,16164.16015625,178400000.0,16164.16015625,10000.0,16164.16015625,0.618653,10000.0,0.0,103.892505,1280000.0,12320.42677188311
2016-05-02,16357.099609375,16357.099609375,15975.4697265625,16147.3798828125,16147.3798828125,179900000.0,16147.3798828125,10000.0,16147.3798828125,0.619296,10000.0,0.0,104.511801,1290000.0,12343.103722803513
2016-06-01,17097.220703125,17145.94921875,16908.919921875,16955.73046875,16955.73046875,133700000.0,16955.73046875,10000.0,16955.73046875,0.589771,10000.0,0.0,105.101572,1300000.0,12368.98721172315
2016-07-01,15698.01953125,15765.0,15635.5703125,15682.48046875,15682.48046875,119900000.0,15682.48046875,10000.0,15682.48046875,0.637654,10000.0,0.0,105.739226,1310000.0,12388.96906621957
2016-08-01,16415.310546875,16677.490234375,16319.150390625,16635.76953125,16635.76953125,174100000.0,16635.76953125,10000.0,16635.76953125,0.601114,10000.0,0.0,106.34034,1320000.0,12412.975170100077
2016-09-01,16885.16015625,16941.1796875,16864.560546875,16926.83984375,16926.83984375,131500000.0,16926.83984375,10000.0,16926.83984375,0.590778,10000.0,0.0,106.931118,1330000.0,12437.913536076561
2016-10-03,16566.029296875,16652.16015625,16554.830078125,16598.669921875,16598.669921875,99200000.0,16598.669921875,10000.0,16598.669921875,0.602458,10000.0,0.0,107.533576,1340000.0,12461.224204056973
2016-11-01,17380.5390625,17473.119140625,17339.640625,17442.400390625,17442.400390625,123000000.0,17442.400390625,10000.0,17442.400390625,0.573316,10000.0,0.0,108.106892,1350000.0,12487.640473467685
