Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2012-06-01,8465.4697265625,8487.4404296875,8422.5,8440.25,8440.25,125200000.0,8440.25,8440.25,0.793651,6698.61285275,6698.61285275,0.0,65.0793819999999,798685.4406380713,12272.480409203525
2012-07-02,9103.7900390625,9103.7900390625,9003.48046875,9003.48046875,9003.48046875,99700000.0,9003.48046875,9003.48046875,0.793651,7145.621277503907,7145.621277503907,0.0,65.8730329999999,805831.0619155752,12233.09486775228
2012-08-01,8622.0400390625,8654.6103515625,8578.16015625,8641.849609375,8641.849609375,123200000.0,8641.849609375,8641.849609375,0.793651,6858.612584330078,6858.612584330078,0.0,66.66668399999989,812689.6744999052,12190.34194800969
2012-09-03,8836.6103515625,8893.3896484375,8773.400390625,8783.8896484375,8783.8896484375,123400000.0,8783.8896484375,8783.8896484375,0.793651,6971.34280337207,6971.34280337207,0.0,67.46033499999989,819661.0173032773,12150.26603860296
2012-10-01,8815.0703125,8829.349609375,8759.0703125,8796.509765625,8796.509765625,99100000.0,8796.509765625,8796.509765625,0.793651,6981.358771998047,6981.358771998047,0.0,68.25398599999988,826642.3760752754,12111.268872638102
2012-11-01,8931.7099609375,8976.080078125,8871.48046875,8946.8701171875,8946.8701171875,140600000.0,8946.8701171875,8946.8701171875,0.793651,7100.692415375976,7100.692415375976,0.0,69.04763699999988,833743.0684906513,12074.896473150164
2012-12-03,9484.2001953125,9525.8203125,9453.48046875,9458.1796875,9458.1796875,110100000.0,9458.1796875,9458.1796875,0.793651,7506.493767164063,7506.493767164063,0.0,69.84128799999988,841249.5622578154,12045.161055131412
2013-01-04,10604.5,10734.23046875,10602.240234375,10688.1103515625,10688.1103515625,219000000.0,10688.1103515625,10688.1103515625,0.793651,8482.629468627929,8482.629468627929,0.0,70.63493899999987,849732.1917264434,12029.913294417156
2013-02-01,11193.7197265625,11237.83984375,11142.259765625,11191.33984375,11191.33984375,278200000.0,11191.33984375,11191.33984375,0.793651,8882.01805833203,8882.01805833203,0.0,71.42858999999987,858614.2097847754,12020.595811631965
2013-03-01,11464.7099609375,11648.6298828125,11464.7099609375,11606.3798828125,11606.3798828125,190100000.0,11606.3798828125,11606.3798828125,0.793651,9211.415000374023,9211.415000374023,0.0,72.22224099999987,867825.6247851495,12016.043988238347
2013-04-01,12371.33984375,12384.830078125,12133.0,12135.01953125,12135.01953125,198200000.0,12135.01953125,12135.01953125,0.793651,9630.970385996094,9630.970385996094,0.0,73.01589199999987,877456.5951711455,12017.337200662387
2013-05-01,13837.7197265625,13844.8203125,13782.0,13799.349609375,13799.349609375,185400000.0,13799.349609375,13799.349609375,0.793651,10951.867616830077,10951.867616830077,0.0,73.80954299999986,888408.4627879756,12036.498624411985
2013-06-03,13551.3603515625,13562.8701171875,13261.8203125,13261.8203125,13261.8203125,282300000.0,13261.8203125,13261.8203125,0.793651,10525.256952835938,10525.256952835938,0.0,74.60319399999986,898933.7197408115,12049.533961519304
2013-07-01,13746.7197265625,13862.7099609375,13562.7001953125,13852.5,13852.5,172300000.0,13852.5,13852.5,0.793651,10994.050477499999,10994.050477499999,0.0,75.39684499999986,909927.7702183115,12068.51255139805
2013-08-01,13674.5,14005.76953125,13645.6103515625,14005.76953125,14005.76953125,195700000.0,14005.76953125,14005.76953125,0.793651,11115.692994246094,11115.692994246094,0.0,76.19049599999985,921043.4632125576,12088.69231160484
2013-09-02,13438.0703125,13613.48046875,13407.5302734375,13572.919921875,13572.919921875,112600000.0,13572.919921875,13572.919921875,0.793651,10772.161468916016,10772.161468916016,0.0,76.98414699999985,931815.6246814736,12103.993627174636
2013-10-01,14517.98046875,14642.9697265625,14471.7001953125,14484.7197265625,14484.7197265625,153000000.0,14484.7197265625,14484.7197265625,0.793651,11495.812295706055,11495.812295706055,0.0,77.77779799999985,943311.4369771796,12128.286750637777
2013-11-01,14403.0703125,14411.0498046875,14126.41015625,14201.5703125,14201.5703125,170800000.0,14201.5703125,14201.5703125,0.793651,11271.090480085937,11271.090480085937,0.0,78.57144899999984,954582.5274572655,12149.229008838407
