Date,Open,High,Low,Close,Adj_Close,Volume,Price,InvestAmount,BuyPrice,UnitsBought,CashUsed,CashRemainder,CumUnits,CumInvested,AvgCost
2011-03-01,8611.79,8734.24,8611.79,8727.56,8727.52,2811800.0,8727.52,10000.0,8727.52,1.145801,10000.0,0.0,94.39882400000002,670000.0,7097.5460457007375
2011-04-01,8697.84,8705.13,8654.4,8705.13,8705.09,1912600.0,8705.09,10000.0,8705.09,1.148753,10000.0,0.0,95.54757700000002,680000.0,7116.873303862011
2011-05-03,9014.33,9018.7,8895.25,8946.08,8946.04,2675400.0,8946.04,10000.0,8946.04,1.117813,10000.0,0.0,96.66539000000002,690000.0,7138.025305644553
2011-06-01,8999.84,9089.47,8999.84,9062.35,9062.31,2648800.0,9062.31,10000.0,9062.31,1.103471,10000.0,0.0,97.76886100000002,700000.0,7159.743837048484
2011-07-01,8684.39,8744.2,8659.57,8739.82,8739.78,2416000.0,8739.78,10000.0,8739.78,1.144194,10000.0,0.0,98.91305500000001,710000.0,7178.021141900833
2011-08-01,8629.97,8707.87,8629.97,8701.38,8701.34,3193600.0,8701.34,10000.0,8701.34,1.149248,10000.0,0.0,100.06230300000001,720000.0,7195.516977057782
2011-09-01,7799.18,7886.04,7755.55,7757.76,7757.72,3465400.0,7757.72,10000.0,7757.72,1.289039,10000.0,0.0,101.35134200000002,730000.0,7202.667331232771
2011-10-03,7128.66,7128.66,6998.37,7013.97,7013.94,2067600.0,7013.94,10000.0,7013.94,1.425732,10000.0,0.0,102.77707400000001,740000.0,7200.04930282409
2011-11-01,7547.24,7656.26,7505.96,7622.01,7621.97,2232000.0,7621.97,10000.0,7621.97,1.311997,10000.0,0.0,104.08907100000002,750000.0,7205.367410763037
2011-12-01,7132.41,7199.26,7129.07,7178.69,7178.66,3336600.0,7178.66,10000.0,7178.66,1.393018,10000.0,0.0,105.48208900000002,760000.0,7205.014682634886
2012-01-03,7005.39,7073.79,7005.39,7053.38,7053.35,1818200.0,7053.35,10000.0,7053.35,1.417766,10000.0,0.0,106.89985500000002,770000.0,7203.003222034304
2012-02-01,7520.36,7566.08,7488.97,7549.21,7549.17,4049800.0,7549.17,10000.0,7549.17,1.324649,10000.0,0.0,108.22450400000001,780000.0,7207.240238310539
2012-03-01,8127.57,8151.7,8103.75,8118.34,8118.3,2838000.0,8118.3,10000.0,8118.3,1.231785,10000.0,0.0,109.45628900000001,790000.0,7217.493003074496
2012-04-02,7905.88,7928.43,7859.56,7862.9,7862.86,1675400.0,7862.86,10000.0,7862.86,1.271802,10000.0,0.0,110.728091,800000.0,7224.905557163448
2012-05-02,7511.76,7679.07,7511.76,7676.81,7676.77,2695600.0,7676.77,10000.0,7676.77,1.302631,10000.0,0.0,112.03072200000001,810000.0,7230.159598542978
2012-06-01,7213.69,7218.75,7106.09,7106.09,7106.06,1836600.0,7106.06,10000.0,7106.06,1.40725,10000.0,0.0,113.43797200000002,820000.0,7228.6200603092575
2012-07-02,7332.09,7359.99,7318.22,7345.16,7345.13,1833800.0,7345.13,10000.0,7345.13,1.361446,10000.0,0.0,114.79941800000002,830000.0,7230.001810636356
2012-08-01,7242.58,7273.62,7223.17,7267.96,7267.93,1899400.0,7267.93,10000.0,7267.93,1.375908,10000.0,0.0,116.17532600000001,840000.0,7230.450982336816
2012-09-03,7430.4,7462.15,7389.68,7450.53,7450.5,1820400.0,7450.5,10000.0,7450.5,1.342192,10000.0,0.0,117.51751800000001,850000.0,7232.964195176415
2012-10-01,7702.12,7707.89,7657.88,7675.72,7675.69,1410200.0,7675.69,10000.0,7675.69,1.302814,10000.0,0.0,118.82033200000001,860000.0,7237.81852418995
2012-11-01,7141.97,7188.23,7050.05,7179.64,7179.61,1918000.0,7179.61,10000.0,7179.61,1.392833,10000.0,0.0,120.213165,870000.0,7237.1441181171795
2012-12-03,7582.65,7628.29,7562.19,7599.91,7599.88,2437800.0,7599.88,10000.0,7599.88,1.31581,10000.0,0.0,121.528975,880000.0,7241.071522243975
2013-01-02,7738.05,7793.48,7715.26,7779.22,7779.18,2194600.0,7779.18,10000.0,7779.18,1.285483,10000.0,0.0,122.814458,890000.0,7246.703804205202
2013-02-01,7853.75,7866.23,7832.0,7855.97,7855.93,1838800.0,7855.93,10000.0,7855.93,1.272924,10000.0,0.0,124.087382,900000.0,7252.953406656608
2013-03-01,7917.72,7964.63,7917.72,7964.63,7964.59,2114200.0,7964.59,10000.0,7964.59,1.255557,10000.0,0.0,125.342939,910000.0,7260.081878246049
2013-04-01,7934.25,7937.73,7896.57,7899.24,7899.2,1560000.0,7899.2,10000.0,7899.2,1.265951,10000.0,0.0,126.60889,920000.0,7266.472362248812
2013-05-02,8111.43,8139.49,8095.7,8128.51,8128.47,2151000.0,8128.47,10000.0,8128.47,1.230244,10000.0,0.0,127.839134,930000.0,7274.767677947505
2013-06-03,8177.97,8225.79,8149.45,8201.02,8200.98,2142200.0,8200.98,10000.0,8200.98,1.219366,10000.0,0.0,129.0585,940000.0,7283.518714381462
2013-07-01,8011.95,8063.47,7974.15,8036.0,8035.96,2063400.0,8035.96,10000.0,8035.96,1.244406,10000.0,0.0,130.302906,950000.0,7290.704629411718
2013-08-01,8110.73,8113.4,8056.22,8056.22,8056.18,2017200.0,8056.18,10000.0,8056.18,1.241283,10000.0,0.0,131.54418900000002,960000.0,7297.927846892574
2013-09-02,8010.15,8052.71,7993.13,8038.86,8038.82,1807200.0,8038.82,10000.0,8038.82,1.243964,10000.0,0.0,132.78815300000002,970000.0,7304.86852995086
2013-10-01,8173.99,8222.38,8172.79,8187.02,8186.98,2001300.0,8186.98,10000.0,8186.98,1.221452,10000.0,0.0,134.00960500000002,980000.0,7312.908653077515
2013-11-01,8474.47,8476.63,8378.94,8388.18,8388.14,2146900.0,8388.14,10000.0,8388.14,1.192159,10000.0,0.0,135.20176400000003,990000.0,7322.389669412892
2013-12-02,8429.24,8437.13,8391.82,8414.61,8414.57,1737900.0,8414.57,10000.0,8414.57,1.188415,10000.0,0.0,136.39017900000002,1000000.0,7331.906207117741
2014-01-02,8618.6,8632.81,8587.54,8612.54,8612.5,2537600.0,8612.5,10000.0,8612.5,1.161103,10000.0,0.0,137.55128200000001,1010000.0,7342.716006092912
2014-02-05,8290.17,8313.83,8230.46,8264.48,8264.44,3156100.0,8264.44,10000.0,8264.44,1.210003,10000.0,0.0,138.76128500000002,1020000.0,7350.753490067492
2014-03-03,8627.15,8628.05,8545.24,8601.98,8601.94,2549200.0,8601.94,10000.0,8601.94,1.162528,10000.0,0.0,139.92381300000002,1030000.0,7361.14874170846
2014-04-01,8847.34,8873.15,8826.16,8873.15,8873.11,2291600.0,8873.11,10000.0,8873.11,1.127001,10000.0,0.0,141.05081400000003,1040000.0,7373.229338470885
2014-05-02,8846.86,8875.9,8839.92,8867.32,8867.28,2118600.0,8867.28,10000.0,8867.28,1.127742,10000.0,0.0,142.17855600000004,1050000.0,7385.079927243034
2014-06-03,9106.61,9128.34,9070.45,9123.46,9123.42,2367700.0,9123.42,10000.0,9123.42,1.09608,10000.0,0.0,143.27463600000004,1060000.0,7398.378593682134
2014-07-01,9393.07,9463.06,9374.28,9441.92,9441.88,3004800.0,9441.88,10000.0,9441.88,1.059111,10000.0,0.0,144.33374700000005,1070000.0,7413.373672062984
2014-08-01,9223.75,9274.64,9201.83,9266.51,9266.47,2400600.0,9266.47,10000.0,9266.47,1.07916,10000.0,0.0,145.41290700000005,1080000.0,7427.126121617249
2014-09-01,9474.41,9532.66,9472.96,9513.06,9513.02,2065000.0,9513.02,10000.0,9513.02,1.051191,10000.0,0.0,146.46409800000004,1090000.0,7442.096833860266
2014-10-01,8958.87,9014.26,8918.96,8990.26,8990.22,1648000.0,8990.22,10000.0,8990.22,1.11232,10000.0,0.0,147.57641800000005,1100000.0,7453.765411219018
2014-11-03,9009.38,9029.71,8965.5,9004.86,9004.82,2063400.0,9004.82,10000.0,9004.82,1.110516,10000.0,0.0,148.68693400000004,1110000.0,7465.349981592866
2014-12-01,9038.41,9164.54,8998.55,9117.71,9117.67,2000200.0,9117.67,10000.0,9117.67,1.096771,10000.0,0.0,149.78370500000003,1120000.0,7477.4488987303375
2015-01-05,9292.31,9292.31,9182.02,9274.11,9274.07,2311000.0,9274.07,10000.0,9274.07,1.078275,10000.0,0.0,150.86198000000002,1130000.0,7490.290131416808
2015-02-02,9368.83,9410.43,9352.19,9386.99,9386.95,1650800.0,9386.95,10000.0,9386.95,1.065309,10000.0,0.0,151.92728900000003,1140000.0,7503.5894308625475
2015-03-02,9665.11,9690.43,9588.36,9601.36,9601.32,2202800.0,9601.32,10000.0,9601.32,1.041523,10000.0,0.0,152.96881200000004,1150000.0,7517.872335963489
2015-04-01,9575.11,9575.11,9503.53,9507.66,9507.62,1788200.0,9507.62,10000.0,9507.62,1.051788,10000.0,0.0,154.02060000000003,1160000.0,7531.460077418214
2015-05-04,9853.51,9871.65,9800.48,9845.04,9845.0,2298800.0,9845.0,10000.0,9845.0,1.015744,10000.0,0.0,155.03634400000004,1170000.0,7546.617585357919
2015-06-01,9688.13,9692.34,9589.09,9625.69,9625.65,1981100.0,9625.65,10000.0,9625.65,1.038891,10000.0,0.0,156.07523500000005,1180000.0,7560.456340174657
2015-07-01,9311.76,9404.76,9298.36,9375.23,9375.19,1618400.0,9375.19,10000.0,9375.19,1.066645,10000.0,0.0,157.14188000000004,1190000.0,7572.774361615119
2015-08-03,8636.53,8636.53,8482.92,8524.41,8524.37,1822300.0,8524.37,10000.0,8524.37,1.173107,10000.0,0.0,158.31498700000003,1200000.0,7579.825654787817
2015-09-01,8117.5,8119.9,8002.18,8017.56,8017.52,2184600.0,8017.52,10000.0,8017.52,1.247268,10000.0,0.0,159.56225500000002,1210000.0,7583.247053007616
2015-10-01,8194.3,8317.79,8170.78,8295.94,8295.9,2108700.0,8295.9,10000.0,8295.9,1.205415,10000.0,0.0,160.76767,1220000.0,7588.590417463909
2015-11-02,8571.53,8614.77,8524.01,8614.77,8614.73,1570900.0,8614.73,10000.0,8614.73,1.160802,10000.0,0.0,161.928472,1230000.0,7595.946437387491
2015-12-01,8359.27,8463.3,8339.5,8463.3,8463.26,1974700.0,8463.26,10000.0,8463.26,1.181578,10000.0,0.0,163.11005,1240000.0,7602.229292431704
2016-01-04,8315.79,8326.33,8109.09,8114.26,8114.22,1717400.0,8114.22,10000.0,8114.22,1.232404,10000.0,0.0,164.342454,1250000.0,7606.068727682501
2016-02-01,8164.24,8166.8,8110.87,8156.96,8156.92,1818300.0,8156.92,10000.0,8156.92,1.225953,10000.0,0.0,165.568407,1260000.0,7610.1475083951245
2016-03-01,8381.38,8489.01,8378.06,8485.69,8485.66,1945500.0,8485.66,10000.0,8485.66,1.178459,10000.0,0.0,166.746866,1270000.0,7616.335050039261
2016-04-01,8700.38,8704.53,8628.94,8657.55,8657.52,1542800.0,8657.52,10000.0,8657.52,1.155065,10000.0,0.0,167.90193100000002,1280000.0,7623.497790504863
2016-05-03,8362.35,8363.59,8268.41,8294.12,8294.09,1644000.0,8294.09,10000.0,8294.09,1.205678,10000.0,0.0,169.10760900000002,1290000.0,7628.278867096985
2016-06-01,8516.08,8603.63,8514.12,8597.16,8597.13,1713400.0,8597.13,10000.0,8597.13,1.163179,10000.0,0.0,170.27078800000004,1300000.0,7634.897419984923
2016-07-01,8692.48,8755.62,8680.53,8738.24,8738.22,1877900.0,8738.22,10000.0,8738.22,1.144398,10000.0,0.0,171.41518600000003,1310000.0,7642.263387329053
2016-08-01,9008.74,9080.71,9008.74,9080.71,9080.69,1830200.0,9080.69,10000.0,9080.69,1.101238,10000.0,0.0,172.51642400000003,1320000.0,7651.445406728346
2016-09-01,9055.73,9069.13,8980.21,9001.15,9001.13,1891700.0,9001.13,10000.0,9001.13,1.110972,10000.0,0.0,173.62739600000003,1330000.0,7660.081477003778
2016-10-03,9219.52,9256.58,9212.38,9234.2,9234.18,1379500.0,9234.18,10000.0,9234.18,1.082933,10000.0,0.0,174.71032900000003,1340000.0,7669.838455859125
2016-11-01,9272.3,9289.12,9236.82,9272.7,9272.68,1119300.0,9272.68,10000.0,9272.68,1.078437,10000.0,0.0,175.78876600000004,1350000.0,7679.6716349894605
2016-12-01,9245.55,9278.96,9241.78,9263.53,9263.52,1996000.0,9263.52,10000.0,9263.52,1.079503,10000.0,0.0,176.86826900000003,1360000.0,7689.338555125452
2017-01-03,9252.56,9273.65,9235.95,9272.88,9272.87,1186600.0,9272.87,10000.0,9272.87,1.078415,10000.0,0.0,177.94668400000003,1370000.0,7698.9352608559975
2017-02-02,9502.25,9521.34,9413.77,9428.97,9428.96,3341600.0,9428.96,10000.0,9428.96,1.060562,10000.0,0.0,179.00724600000004,1380000.0,7709.185135444181
2017-03-01,9751.12,9758.78,9674.78,9674.78,9674.77,2474000.0,9674.77,10000.0,9674.77,1.033616,10000.0,0.0,180.04086200000003,1390000.0,7720.4695898423315
2017-04-05,9856.44,9949.48,9856.44,9949.48,9949.47,2734200.0,9949.47,10000.0,9949.47,1.005079,10000.0,0.0,181.04594100000003,1400000.0,7732.843897339846
2017-05-02,9926.44,9951.14,9925.75,9941.27,9941.26,2064300.0,9941.26,10000.0,9941.26,1.005909,10000.0,0.0,182.05185000000003,1410000.0,7745.046260172581
2017-06-01,10064.44,10100.37,10059.93,10087.42,10087.42,1983100.0,10087.42,10000.0,10087.42,0.991334,10000.0,0.0,183.04318400000002,1420000.0,7757.732186302003
2017-07-03,10368.99,10412.79,10363.5,10412.79,10412.79,2157100.0,10412.79,10000.0,10412.79,0.960357,10000.0,0.0,184.003541,1430000.0,7771.589569572468
2017-08-01,10408.53,10470.03,10408.53,10437.29,10437.29,2391000.0,10437.29,10000.0,10437.29,0.958103,10000.0,0.0,184.961644,1440000.0,7785.397928232082
2017-09-01,10576.27,10619.52,10568.72,10594.82,10594.82,3121700.0,10594.82,10000.0,10594.82,0.943857,10000.0,0.0,185.90550100000002,1450000.0,7799.6616141014565
2017-10-02,10425.1,10472.81,10414.53,10465.16,10465.16,1730200.0,10465.16,10000.0,10465.16,0.955552,10000.0,0.0,186.86105300000003,1460000.0,7813.29215778314
2017-11-01,10816.04,10843.41,10785.32,10806.36,10806.36,2414200.0,10806.36,10000.0,10806.36,0.925381,10000.0,0.0,187.786434,1470000.0,7828.041508046315
2017-12-01,10591.62,10665.92,10495.15,10600.37,10600.37,3776200.0,10600.37,10000.0,10600.37,0.943363,10000.0,0.0,188.72979700000002,1480000.0,7841.898966277168
2018-01-02,10664.82,10710.73,10650.77,10710.73,10710.73,2375900.0,10710.73,10000.0,10710.73,0.933643,10000.0,0.0,189.66344,1490000.0,7856.021170975281
2018-02-01,11139.4,11212.1,11139.4,11160.25,11160.25,2257600.0,11160.25,10000.0,11160.25,0.896037,10000.0,0.0,190.55947700000002,1500000.0,7871.558127754517
2018-03-01,10779.1,10805.55,10709.69,10785.79,10785.79,2508100.0,10785.79,10000.0,10785.79,0.927146,10000.0,0.0,191.486623,1510000.0,7885.6683372603
2018-04-02,10936.26,10969.88,10882.05,10888.27,10888.27,2071400.0,10888.27,10000.0,10888.27,0.91842,10000.0,0.0,192.405043,1520000.0,7900.000833138245
2018-05-02,10665.52,10683.9,10601.1,10618.81,10618.81,2252100.0,10618.81,10000.0,10618.81,0.941725,10000.0,0.0,193.346768,1530000.0,7913.243214905977
2018-06-01,10882.68,10954.67,10876.97,10949.08,10949.08,2817400.0,10949.08,10000.0,10949.08,0.913319,10000.0,0.0,194.260087,1540000.0,7927.516268434493
2018-07-02,10852.17,10886.2,10777.94,10777.94,10777.94,2244500.0,10777.94,10000.0,10777.94,0.927821,10000.0,0.0,195.187908,1550000.0,7941.065693475233
2018-08-01,11062.36,11100.02,11058.28,11098.13,11098.13,2144000.0,11098.13,10000.0,11098.13,0.901053,10000.0,0.0,196.08896099999998,1560000.0,7955.572776990746
2018-09-03,11087.86,11097.11,10952.85,10964.22,10964.22,1897900.0,10964.22,10000.0,10964.22,0.912058,10000.0,0.0,197.00101899999999,1570000.0,7969.501924251468
2018-10-01,11014.19,11062.43,11012.95,11051.8,11051.8,1646700.0,11051.8,10000.0,11051.8,0.90483,10000.0,0.0,197.905849,1580000.0,7983.5942595107435
