Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,InvestAmount,UnitsBought,CashUsed,CashRemainder,CumUnits,CumInvested,AvgCost
2009-06-01,9517.490234375,9691.73046875,9491.259765625,9677.75,9677.75,177600000.0,9677.75,9677.75,10000.0,1.033298,10000.0,0.0,35.31065999999999,470000.0,13310.428069030715
2009-07-01,9889.33984375,10086.1796875,9874.0,9939.9296875,9939.9296875,158100000.0,9939.9296875,9939.9296875,10000.0,1.006043,10000.0,0.0,36.31670299999999,480000.0,13217.058828275247
2009-08-03,10355.23046875,10380.5703125,10322.0,10352.4697265625,10352.4697265625,162000000.0,10352.4697265625,10352.4697265625,10000.0,0.965953,10000.0,0.0,37.28265599999999,490000.0,13142.840467159855
2009-09-02,10378.080078125,10378.080078125,10215.599609375,10280.4599609375,10280.4599609375,138100000.0,10280.4599609375,10280.4599609375,10000.0,0.972719,10000.0,0.0,38.25537499999999,500000.0,13070.05878258938
2009-10-01,10072.6396484375,10077.2197265625,9965.0595703125,9978.6396484375,9978.6396484375,134900000.0,9978.6396484375,9978.6396484375,10000.0,1.002141,10000.0,0.0,39.25751599999999,510000.0,12991.142893503506
2009-11-02,9903.76953125,9904.6103515625,9736.1396484375,9802.9501953125,9802.9501953125,128500000.0,9802.9501953125,9802.9501953125,10000.0,1.020101,10000.0,0.0,40.277616999999985,520000.0,12910.396362327001
2009-12-01,9281.8203125,9572.2001953125,9233.2001953125,9572.2001953125,9572.2001953125,212800000.0,9572.2001953125,9572.2001953125,10000.0,1.044692,10000.0,0.0,41.32230899999998,530000.0,12826.001567337396
2010-01-04,10609.33984375,10694.490234375,10608.1396484375,10654.7900390625,10654.7900390625,104400000.0,10654.7900390625,10654.7900390625,5000.0,0.469273,5000.0,0.0,41.791581999999984,535000.0,12801.621149445844
2010-02-01,10212.3603515625,10224.830078125,10129.91015625,10205.01953125,10205.01953125,161900000.0,10205.01953125,10205.01953125,10000.0,0.97991,10000.0,0.0,42.77149199999998,545000.0,12742.132072456117
2010-03-01,10128.73046875,10215.150390625,10116.8603515625,10172.0595703125,10172.0595703125,108400000.0,10172.0595703125,10172.0595703125,10000.0,0.983085,10000.0,0.0,43.75457699999998,555000.0,12684.387281358022
2010-04-01,11178.919921875,11272.73046875,11118.1796875,11244.400390625,11244.400390625,166500000.0,11244.400390625,11244.400390625,5000.0,0.444666,5000.0,0.0,44.19924299999998,560000.0,12669.900251459063
2010-05-06,10847.900390625,10847.900390625,10682.6103515625,10695.6904296875,10695.6904296875,183800000.0,10695.6904296875,10695.6904296875,10000.0,0.934956,10000.0,0.0,45.13419899999998,570000.0,12629.004449597083
2010-06-01,9747.259765625,9747.259765625,9658.4404296875,9711.830078125,9711.830078125,110400000.0,9711.830078125,9711.830078125,10000.0,1.029672,10000.0,0.0,46.16387099999998,580000.0,12563.937716574943
2010-07-01,9296.8603515625,9297.4501953125,9147.6796875,9191.599609375,9191.599609375,125400000.0,9191.599609375,9191.599609375,10000.0,1.08795,10000.0,0.0,47.25182099999998,590000.0,12486.291269070885
2010-08-02,9574.6396484375,9676.41015625,9548.8603515625,9570.3095703125,9570.3095703125,135600000.0,9570.3095703125,9570.3095703125,10000.0,1.044898,10000.0,0.0,48.29671899999998,600000.0,12423.204151818269
2010-09-01,8833.3203125,8932.150390625,8796.4501953125,8927.01953125,8927.01953125,120100000.0,8927.01953125,8927.01953125,10000.0,1.120195,10000.0,0.0,49.416913999999984,610000.0,12343.951708518265
2010-10-01,9440.51953125,9470.3603515625,9358.6201171875,9404.23046875,9404.23046875,163200000.0,9404.23046875,9404.23046875,10000.0,1.063351,10000.0,0.0,50.48026499999998,620000.0,12282.027441813156
2010-11-01,9166.849609375,9258.3203125,9134.4697265625,9154.7197265625,9154.7197265625,125400000.0,9154.7197265625,9154.7197265625,10000.0,1.092333,10000.0,0.0,51.572597999999985,630000.0,12215.789477970457
2010-12-01,9939.7998046875,9988.0498046875,9918.5498046875,9988.0498046875,9988.0498046875,122600000.0,9988.0498046875,9988.0498046875,10000.0,1.001196,10000.0,0.0,52.573793999999985,640000.0,12173.365308198989
2011-01-04,10352.1904296875,10409.169921875,10321.2802734375,10398.099609375,10398.099609375,114100000.0,10398.099609375,10398.099609375,10000.0,0.961714,10000.0,0.0,53.535507999999986,650000.0,12141.47440237235
2011-02-01,10281.5498046875,10299.3798828125,10245.75,10274.5,10274.5,149000000.0,10274.5,10274.5,10000.0,0.973283,10000.0,0.0,54.50879099999999,660000.0,12108.138667027126
2011-03-01,10676.240234375,10754.0302734375,10672.91015625,10754.0302734375,10754.0302734375,156400000.0,10754.0302734375,10754.0302734375,10000.0,0.929884,10000.0,0.0,55.43867499999999,670000.0,12085.425923328798
2011-04-01,9757.2802734375,9822.0595703125,9698.599609375,9708.3896484375,9708.3896484375,191500000.0,9708.3896484375,9708.3896484375,10000.0,1.030037,10000.0,0.0,56.46871199999999,680000.0,12042.066764334913
2011-05-02,9964.3896484375,10017.4697265625,9936.26953125,10004.2001953125,10004.2001953125,127800000.0,10004.2001953125,10004.2001953125,10000.0,0.99958,10000.0,0.0,57.46829199999999,690000.0,12006.62097283142
2011-06-01,9708.0498046875,9720.73046875,9659.3095703125,9719.6103515625,9719.6103515625,136000000.0,9719.6103515625,9719.6103515625,10000.0,1.028848,10000.0,0.0,58.49713999999999,700000.0,11966.396989664796
2011-07-01,9878.6904296875,9900.5703125,9849.6396484375,9868.0703125,9868.0703125,111600000.0,9868.0703125,9868.0703125,10000.0,1.013369,10000.0,0.0,59.510508999999985,710000.0,11930.66589297699
2011-08-01,9907.0400390625,10040.1298828125,9906.169921875,9965.009765625,9965.009765625,145000000.0,9965.009765625,9965.009765625,10000.0,1.003511,10000.0,0.0,60.51401999999999,720000.0,11898.06924081395
2011-09-01,9017.009765625,9098.150390625,8998.009765625,9060.7998046875,9060.7998046875,126200000.0,9060.7998046875,9060.7998046875,10000.0,1.103655,10000.0,0.0,61.61767499999999,730000.0,11847.249997667068
2011-10-03,8567.98046875,8577.51953125,8455.669921875,8545.48046875,8545.48046875,143700000.0,8545.48046875,8545.48046875,10000.0,1.170209,10000.0,0.0,62.78788399999999,740000.0,11785.713307363569
2011-11-01,8880.75,8946.0,8831.6904296875,8835.51953125,8835.51953125,103800000.0,8835.51953125,8835.51953125,10000.0,1.131795,10000.0,0.0,63.91967899999999,750000.0,11733.475695333203
2011-12-01,8581.2001953125,8653.8798828125,8577.08984375,8597.3798828125,8597.3798828125,147900000.0,8597.3798828125,8597.3798828125,10000.0,1.163145,10000.0,0.0,65.08282399999999,760000.0,11677.428133726959
2012-01-04,8549.5400390625,8581.4501953125,8547.7001953125,8560.1103515625,8560.1103515625,106000000.0,8560.1103515625,8560.1103515625,10000.0,1.168209,10000.0,0.0,66.25103299999999,770000.0,11622.46028677017
2012-02-01,8789.0595703125,8830.2802734375,8780.099609375,8809.7900390625,8809.7900390625,127200000.0,8809.7900390625,8809.7900390625,10000.0,1.135101,10000.0,0.0,67.386134,780000.0,11575.081603583312
2012-03-01,9771.33984375,9865.75,9666.01953125,9707.3701171875,9707.3701171875,175100000.0,9707.3701171875,9707.3701171875,5000.0,0.515073,5000.0,0.0,67.901207,785000.0,11560.913784640088
2012-04-02,10161.7197265625,10190.349609375,10109.8701171875,10109.8701171875,10109.8701171875,151900000.0,10109.8701171875,10109.8701171875,10000.0,0.989132,10000.0,0.0,68.890339,795000.0,11540.079661968277
2012-05-01,9471.66015625,9472.25,9332.7900390625,9350.9501953125,9350.9501953125,117900000.0,9350.9501953125,9350.9501953125,10000.0,1.06941,10000.0,0.0,69.959749,805000.0,11506.616468849823
2012-06-01,8465.4697265625,8487.4404296875,8422.5,8440.25,8440.25,125200000.0,8440.25,8440.25,10000.0,1.184799,10000.0,0.0,71.144548,815000.0,11455.551028309295
2012-07-02,9103.7900390625,9103.7900390625,9003.48046875,9003.48046875,9003.48046875,99700000.0,9003.48046875,9003.48046875,10000.0,1.110682,10000.0,0.0,72.25523,825000.0,11417.858610373256
2012-08-01,8622.0400390625,8654.6103515625,8578.16015625,8641.849609375,8641.849609375,123200000.0,8641.849609375,8641.849609375,10000.0,1.15716,10000.0,0.0,73.41239,835000.0,11374.101837578099
2012-09-03,8836.6103515625,8893.3896484375,8773.400390625,8783.8896484375,8783.8896484375,123400000.0,8783.8896484375,8783.8896484375,10000.0,1.138448,10000.0,0.0,74.550838,845000.0,11334.547305826394
2012-10-01,8815.0703125,8829.349609375,8759.0703125,8796.509765625,8796.509765625,99100000.0,8796.509765625,8796.509765625,10000.0,1.136815,10000.0,0.0,75.687653,855000.0,11296.426380138912
2012-11-01,8931.7099609375,8976.080078125,8871.48046875,8946.8701171875,8946.8701171875,140600000.0,8946.8701171875,8946.8701171875,10000.0,1.117709,10000.0,0.0,76.805362,865000.0,11262.23452992774
2012-12-03,9484.2001953125,9525.8203125,9453.48046875,9458.1796875,9458.1796875,110100000.0,9458.1796875,9458.1796875,10000.0,1.057286,10000.0,0.0,77.86264800000001,875000.0,11237.737509261178
2013-01-04,10604.5,10734.23046875,10602.240234375,10688.1103515625,10688.1103515625,219000000.0,10688.1103515625,10688.1103515625,5000.0,0.46781,5000.0,0.0,78.33045800000001,880000.0,11234.454929396685
2013-02-01,11193.7197265625,11237.83984375,11142.259765625,11191.33984375,11191.33984375,278200000.0,11191.33984375,11191.33984375,10000.0,0.893548,10000.0,0.0,79.224006,890000.0,11233.968653390237
2013-03-01,11464.7099609375,11648.6298828125,11464.7099609375,11606.3798828125,11606.3798828125,190100000.0,11606.3798828125,11606.3798828125,10000.0,0.861595,10000.0,0.0,80.085601,900000.0,11237.975226033454
2013-04-01,12371.33984375,12384.830078125,12133.0,12135.01953125,12135.01953125,198200000.0,12135.01953125,12135.01953125,10000.0,0.824061,10000.0,0.0,80.909662,910000.0,11247.111624319974
2013-05-01,13837.7197265625,13844.8203125,13782.0,13799.349609375,13799.349609375,185400000.0,13799.349609375,13799.349609375,5000.0,0.362336,5000.0,0.0,81.271998,915000.0,11258.49028591619
2013-06-03,13551.3603515625,13562.8701171875,13261.8203125,13261.8203125,13261.8203125,282300000.0,13261.8203125,13261.8203125,10000.0,0.754044,10000.0,0.0,82.02604199999999,925000.0,11276.906424425551
2013-07-01,13746.7197265625,13862.7099609375,13562.7001953125,13852.5,13852.5,172300000.0,13852.5,13852.5,10000.0,0.721891,10000.0,0.0,82.74793299999999,935000.0,11299.37590102704
2013-08-01,13674.5,14005.76953125,13645.6103515625,14005.76953125,14005.76953125,195700000.0,14005.76953125,14005.76953125,10000.0,0.713991,10000.0,0.0,83.46192399999998,945000.0,11322.528342385209
2013-09-02,13438.0703125,13613.48046875,13407.5302734375,13572.919921875,13572.919921875,112600000.0,13572.919921875,13572.919921875,10000.0,0.736761,10000.0,0.0,84.19868499999998,955000.0,11342.219893339192
2013-10-01,14517.98046875,14642.9697265625,14471.7001953125,14484.7197265625,14484.7197265625,153000000.0,14484.7197265625,14484.7197265625,10000.0,0.690383,10000.0,0.0,84.88906799999998,965000.0,11367.777061705992
2013-11-01,14403.0703125,14411.0498046875,14126.41015625,14201.5703125,14201.5703125,170800000.0,14201.5703125,14201.5703125,10000.0,0.704147,10000.0,0.0,85.59321499999999,975000.0,11391.089819444218
2013-12-02,15659.740234375,15703.01953125,15579.5400390625,15655.0703125,15655.0703125,143200000.0,15655.0703125,15655.0703125,5000.0,0.319385,5000.0,0.0,85.91259999999998,980000.0,11406.941473078456
2014-01-06,16147.5400390625,16164.009765625,15864.4404296875,15908.8798828125,15908.8798828125,192700000.0,15908.8798828125,15908.8798828125,10000.0,0.62858,10000.0,0.0,86.54117999999998,990000.0,11439.640642755277
2014-02-03,14788.5595703125,14846.9296875,14615.0498046875,14619.1298828125,14619.1298828125,202800000.0,14619.1298828125,14619.1298828125,10000.0,0.684035,10000.0,0.0,87.22521499999998,1000000.0,11464.574779208056
2014-03-03,14666.9296875,14684.7001953125,14443.099609375,14652.23046875,14652.23046875,146900000.0,14652.23046875,14652.23046875,10000.0,0.68249,10000.0,0.0,87.90770499999998,1010000.0,11489.322807369392
2014-04-01,14870.509765625,14870.509765625,14751.2900390625,14791.990234375,14791.990234375,139200000.0,14791.990234375,14791.990234375,10000.0,0.676042,10000.0,0.0,88.58374699999997,1020000.0,11514.527602902148
2014-05-01,14341.08984375,14493.0302734375,14341.08984375,14485.1298828125,14485.1298828125,129200000.0,14485.1298828125,14485.1298828125,10000.0,0.690363,10000.0,0.0,89.27410999999998,1030000.0,11537.499505735765
2014-06-02,14777.509765625,14963.91015625,14777.509765625,14935.919921875,14935.919921875,130600000.0,14935.919921875,14935.919921875,10000.0,0.669527,10000.0,0.0,89.94363699999998,1040000.0,11562.79682130266
2014-07-01,15179.6396484375,15389.080078125,15145.8701171875,15326.2001953125,15326.2001953125,137500000.0,15326.2001953125,15326.2001953125,10000.0,0.652477,10000.0,0.0,90.59611399999999,1050000.0,11589.901085602856
2014-08-01,15511.5400390625,15602.1298828125,15501.150390625,15523.1103515625,15523.1103515625,143300000.0,15523.1103515625,15523.1103515625,10000.0,0.644201,10000.0,0.0,91.24031499999998,1060000.0,11617.671420796829
