Date,ReturnPct
2020-04-30,45.62604799628105
2020-05-29,57.51024807451006
2020-06-30,60.29641159560122
2020-07-31,55.81349339887951
2020-08-31,65.73053160153495
2020-09-30,65.69057087007431
2020-10-30,63.84919476448505
2020-11-30,88.08620091636182
2020-12-30,95.0230689456951
2021-01-29,96.06406906892238
2021-02-26,104.7440386115781
2021-03-31,105.66812486523585
2021-04-30,102.52540599348343
2021-05-31,102.30326038234665
2021-06-30,101.28356930099977
2021-07-30,90.23777681324998
2021-08-31,95.36128822975702
2021-09-30,104.31401009360167
2021-10-29,99.91130579704033
2021-11-30,91.99289169081052
2021-12-30,98.19597962060536
2022-01-31,85.3976712647949
2022-02-28,81.70791391024186
2022-03-31,90.13687051524812
2022-04-28,83.04921421720415
2022-05-31,85.57254571003179
2022-06-30,79.12527676821708
2022-07-29,88.28180915636983
2022-08-31,89.80220143725526
2022-09-30,74.84700204087731
2022-10-31,85.57775858520765
2022-11-30,87.7214662437563
2022-12-30,74.74083723958933
