Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2017-02-01,2285.590088,2289.139893,2272.439941,2279.550049,2279.550049,3919190000,2279.550049,2279.550049,8.210046,18715.210761592254,18715.210761592254,0.0,1132.9863480000004,1698044.077845533,1498.7330437326084
2017-03-01,2380.129883,2400.97998,2380.129883,2395.959961,2395.959961,4347630000,2395.959961,2395.959961,8.210046,19670.941493968206,19670.941493968206,0.0,1141.1963940000003,1717715.0193395012,1505.187913641007
2017-04-03,2362.340088,2365.870117,2344.72998,2358.840088,2358.840088,3418730000,2358.840088,2358.840088,8.210046,19366.185629124047,19366.185629124047,0.0,1149.4064400000002,1737081.2049686252,1511.2854291721428
2017-05-01,2388.5,2394.48999,2384.830078,2388.330078,2388.330078,3201500000,2388.330078,2388.330078,8.210046,19608.299803563586,19608.299803563586,0.0,1157.6164860000001,1756689.5047721888,1517.505603986525
2017-06-01,2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3860620000,2430.060059,2430.060059,8.210046,19950.904867152713,19950.904867152713,0.0,1165.826532,1776640.4096393415,1523.9320438105635
2017-07-03,2431.389893,2439.169922,2428.689941,2429.01001,2429.01001,1901480000,2429.01001,2429.01001,8.210046,19942.28391656046,19942.28391656046,0.0,1174.036578,1796582.693555902,1530.261260357343
2017-08-01,2477.100098,2478.51001,2471.139893,2476.350098,2476.350098,3470260000,2476.350098,2476.350098,8.210046,20330.94821668451,20330.94821668451,0.0,1182.2466239999999,1816913.6417725864,1536.8313217298614
2017-09-01,2474.419922,2480.379883,2473.850098,2476.550049,2476.550049,2712780000,2476.550049,2476.550049,8.210046,20332.589823592254,20332.589823592254,0.0,1190.4566699999998,1837246.2315961786,1543.3121405386212
2017-10-02,2521.199951,2529.22998,2520.399902,2529.120117,2529.120117,3226370000,2529.120117,2529.120117,8.210046,20764.19250009538,20764.19250009538,0.0,1198.6667159999997,1858010.424096274,1550.0642499664389
2017-11-01,2583.209961,2588.399902,2574.919922,2579.360107,2579.360107,3841200000,2579.360107,2579.360107,8.210046,21176.665129034922,21176.665129034922,0.0,1206.8767619999996,1879187.089225309,1557.0662625993205
2017-12-01,2645.100098,2650.620117,2605.52002,2642.219971,2642.219971,3950930000,2642.219971,2642.219971,8.210046,21692.747504028666,21692.747504028666,0.0,1215.0868079999996,1900879.8367293377,1564.3983822506766
2018-01-02,2683.72998,2695.889893,2682.360107,2695.810059,2695.810059,3397430000,2695.810059,2695.810059,8.210046,22132.724591652714,22132.724591652714,0.0,1223.2968539999995,1923012.5613209903,1571.9917492087257
