Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2008-07-01,7528.54,7569.18,7407.98,7407.98,7407.95,3657400.0,7407.95,7407.95,1.63505,12112.3686475,12112.3686475,0.0,57.226749999999996,434296.58533499984,7589.048571428569
2008-08-01,6920.75,7008.0,6903.85,7002.54,7002.51,3308000.0,7002.51,7002.51,1.63505,11449.453975499999,11449.453975499999,0.0,58.861799999999995,445746.03931049985,7572.755833333332
2008-09-01,6967.22,6967.22,6801.22,6813.09,6813.06,3445000.0,6813.06,6813.06,1.63505,11139.693753,11139.693753,0.0,60.496849999999995,456885.73306349985,7552.2235135135115
2008-10-01,5854.0,5854.0,5727.72,5764.01,5763.98,2825800.0,5763.98,5763.98,1.63505,9424.395498999998,9424.395498999998,0.0,62.131899999999995,466310.1285624998,7505.164473684208
2008-11-03,4925.74,5010.57,4836.51,4995.06,4995.04,4325600.0,4995.04,4995.04,1.63505,8167.140151999999,8167.140151999999,0.0,63.766949999999994,474477.26871449983,7440.8023076923055
2008-12-01,4436.12,4567.76,4418.24,4518.43,4518.41,4199000.0,4518.41,4518.41,1.63505,7387.826270499999,7387.826270499999,0.0,65.402,481865.09498499986,7367.742499999998
2009-01-05,4725.26,4778.52,4687.57,4698.31,4698.29,3626800.0,4698.29,4698.29,1.63505,7681.939064499999,7681.939064499999,0.0,67.03705000000001,489547.03404949984,7302.633902439021
2009-02-02,4277.1,4285.12,4240.08,4259.98,4259.96,2399800.0,4259.96,4259.96,1.63505,6965.247598,6965.247598,0.0,68.67210000000001,496512.2816474998,7230.189285714282
2009-03-02,4528.27,4528.27,4408.51,4425.83,4425.81,3906800.0,4425.81,4425.81,1.63505,7236.4206405,7236.4206405,0.0,70.30715000000002,503748.7022879998,7164.971162790693
2009-04-02,5428.92,5477.97,5401.3,5473.78,5473.75,7837800.0,5473.75,5473.75,1.63505,8949.8549375,8949.8549375,0.0,71.94220000000003,512698.55722549977,7126.5343181818125
2009-05-04,6285.6,6356.29,6256.29,6330.4,6330.37,6844800.0,6330.37,6330.37,1.63505,10350.4714685,10350.4714685,0.0,73.57725000000003,523049.02869399975,7108.841777777771
2009-06-01,7033.33,7033.33,6892.69,6954.1,6954.07,7423000.0,6954.07,6954.07,1.63505,11370.2521535,11370.2521535,0.0,75.21230000000004,534419.2808474997,7105.477173913036
2009-07-01,6445.85,6593.78,6433.69,6578.97,6578.94,3790000.0,6578.94,6578.94,1.63505,10756.895846999998,10756.895846999998,0.0,76.84735000000005,545176.1766944997,7094.27425531914
2009-08-03,7036.47,7084.59,6986.29,7056.71,7056.68,5150200.0,7056.68,7056.68,1.63505,11538.024634,11538.024634,0.0,78.48240000000006,556714.2013284997,7093.491041666658
2009-09-01,6834.63,7019.75,6807.62,7019.75,7019.72,4414000.0,7019.72,7019.72,1.63505,11477.593186,11477.593186,0.0,80.11745000000006,568191.7945144997,7091.985510204073
2009-10-01,7581.38,7599.62,7492.62,7545.29,7545.25,4968000.0,7545.25,7545.25,1.63505,12336.8610125,12336.8610125,0.0,81.75250000000007,580528.6555269997,7101.050799999991
2009-11-02,7238.3,7336.65,7218.89,7335.18,7335.15,3131000.0,7335.15,7335.15,1.63505,11993.337007499998,11993.337007499998,0.0,83.38755000000008,592521.9925344997,7105.640980392147
2009-12-01,7615.95,7659.82,7549.01,7649.23,7649.19,4044400.0,7649.19,7649.19,1.63505,12506.808109499998,12506.808109499998,0.0,85.02260000000008,605028.8006439997,7116.093846153836
2010-01-04,8222.42,8240.45,8143.45,8207.85,8207.81,6429400.0,8207.81,8207.81,1.63505,13420.179740499998,13420.179740499998,0.0,86.65765000000009,618448.9803844998,7136.692264150934
2010-02-01,7653.89,7661.7,7493.81,7524.67,7524.64,3222400.0,7524.64,7524.64,1.63505,12303.162632,12303.162632,0.0,88.2927000000001,630752.1430164998,7143.876481481471
2010-03-01,7492.84,7620.56,7451.09,7577.75,7577.71,3501600.0,7577.71,7577.71,1.63505,12389.934735499999,12389.934735499999,0.0,89.9277500000001,643142.0777519998,7151.764363636354
2010-04-01,7952.62,8026.06,7952.62,8013.09,8013.05,4758600.0,8013.05,8013.05,1.63505,13101.737402499999,13101.737402499999,0.0,91.56280000000011,656243.8151544998,7167.144464285704
2010-05-03,7979.8,8022.45,7916.04,7952.17,7952.13,3430400.0,7952.13,7952.13,1.63505,13002.1301565,13002.1301565,0.0,93.19785000000012,669245.9453109999,7180.916140350867
2010-06-01,7327.01,7348.56,7276.52,7289.33,7289.3,2518000.0,7289.3,7289.3,1.63505,11918.369965,11918.369965,0.0,94.83290000000012,681164.3152759998,7182.784827586196
2010-07-01,7326.89,7327.4,7251.6,7254.06,7254.03,3086400.0,7254.03,7254.03,1.63505,11860.701751499999,11860.701751499999,0.0,96.46795000000013,693025.0170274999,7183.992372881345
2010-08-02,7829.19,7917.95,7829.19,7911.68,7911.64,5231200.0,7911.64,7911.64,1.63505,12935.926981999999,12935.926981999999,0.0,98.10300000000014,705960.9440094999,7196.119833333322
2010-09-01,7643.61,7679.43,7625.72,7668.25,7668.21,3612200.0,7668.21,7668.21,1.63505,12537.9067605,12537.9067605,0.0,99.73805000000014,718498.8507699999,7203.859016393431
2010-10-01,8259.08,8260.28,8220.73,8244.18,8244.14,3893000.0,8244.14,8244.14,1.63505,13479.581106999998,13479.581106999998,0.0,101.37310000000015,731978.4318769999,7220.637741935472
2010-11-01,8343.52,8407.91,8343.52,8379.75,8379.71,3116000.0,8379.71,8379.71,1.63505,13701.244835499998,13701.244835499998,0.0,103.00815000000016,745679.6767124999,7239.035714285703
2010-12-01,8430.6,8520.11,8428.64,8520.11,8520.07,4202800.0,8520.07,8520.07,1.63505,13930.740453499999,13930.740453499999,0.0,104.64320000000016,759610.4171659999,7259.051874999987
2011-01-03,9039.63,9041.32,8994.5,9025.3,9025.26,5067400.0,9025.26,9025.26,1.63505,14756.751363,14756.751363,0.0,106.27825000000017,774367.1685289999,7286.224307692295
2011-02-08,9220.69,9220.69,9085.41,9111.46,9111.42,3854200.0,9111.42,9111.42,1.63505,14897.627271,14897.627271,0.0,107.91330000000018,789264.7957999998,7313.878787878774
2011-03-01,8611.79,8734.24,8611.79,8727.56,8727.52,2811800.0,8727.52,8727.52,1.63505,14269.931575999999,14269.931575999999,0.0,109.54835000000018,803534.7273759998,7334.977910447747
2011-04-01,8697.84,8705.13,8654.4,8705.13,8705.09,1912600.0,8705.09,8705.09,1.63505,14233.2574045,14233.2574045,0.0,111.18340000000019,817767.9847804998,7355.126617647044
