Date,ReturnPct
2005-09-30,0.04184228999999373
2005-10-31,-5.811857021350009
2005-11-30,3.2380413645333173
2005-12-30,8.223870257675014
2006-01-25,6.5824525613999985
2006-02-27,5.802486392000006
2006-03-31,5.6982066067428505
2006-04-28,13.744916984374989
2006-05-30,7.09417443471112
2006-06-30,4.133140824280002
2006-07-31,-0.12733958454544947
2006-08-31,2.3331507521666683
2006-09-29,6.297262835784645
2006-10-31,7.8922415380142885
2006-11-30,15.728879144493346
2006-12-29,18.588392890600012
2007-01-31,15.560587952470616
2007-02-27,17.708536804444464
2007-03-30,16.66986140337896
2007-04-30,15.703921341450023
2007-05-31,18.87320447655716
2007-06-29,28.649253767786398
2007-07-31,33.16981296759134
2007-08-31,27.637620575150045
2007-09-28,32.58764302543602
2007-10-31,35.48037808389617
2007-11-30,18.66293549653335
2007-12-31,16.584143692800012
2008-01-31,2.6510067352542466
2008-02-29,14.64992177788853
2008-03-31,16.41288039344444
2008-04-30,20.662183649316933
2008-05-30,15.982574872597022
2008-06-30,0.8055740039478287
2008-07-31,-5.857483930161111
2008-08-29,-5.394810907070269
2008-09-30,-23.021390399078957
2008-10-31,-33.72389322910379
2008-11-28,-38.258729098951214
2008-12-31,-35.542986654857145
2009-01-21,-39.64622098804652
2009-02-27,-34.293712950190915
2009-03-31,-23.921790618200014
2009-04-30,-12.26703337884837
2009-05-27,0.96472685751956
2009-06-30,-5.7877625557914865
2009-07-31,3.7492162378000016
2009-08-31,-0.009180522122453905
2009-09-30,9.938559881963993
2009-10-30,7.263316946078446
2009-11-30,10.658561850736547
2009-12-31,19.266387889601887
2010-01-29,10.952019731777774
2010-02-26,7.818209946767274
2010-03-31,14.65092515037858
2010-04-30,15.589316181526325
2010-05-31,6.250476370732749
2010-06-30,5.521960183128827
2010-07-30,11.651625144611666
2010-08-31,9.356687049429514
2010-09-30,18.105352643374207
2010-10-29,18.5219691935
2010-11-30,19.433379877500002
2010-12-31,27.643732995929238
2011-01-28,29.666777835
2011-02-25,21.51842431442388
2011-03-31,22.359168653750004
2011-04-29,26.592880941121734
2011-05-31,25.956190500114285
2011-06-30,20.88156120114084
2011-07-29,20.460480202199992
2011-08-31,7.620153018257536
2011-09-30,0.2999442163355681
2011-10-31,5.367026305178801
2011-11-30,-4.1945233044195955
2011-12-30,-1.8589182569741958
2012-01-31,4.345248334235685
2012-02-29,12.669483667119486
2012-03-30,9.901955610017389
2012-04-30,3.822663362771772
2012-05-31,0.9796327791200099
2012-06-29,0.9286260485029896
2012-07-31,0.5530757239621265
2012-08-31,2.2974175830853705
2012-09-28,6.660234470860127
2012-10-31,-0.9963544250240042
2012-11-30,4.7345148855423735
2012-12-28,6.326613364100564
2013-01-31,8.3224187478939
2013-02-27,8.89187841812895
2013-03-29,9.070861718446466
2013-04-30,11.385532412427812
2013-05-31,13.475656007305826
2013-06-28,10.697072229884807
2013-07-31,11.216884332165789
2013-08-30,9.929218369400017
2013-09-30,11.907012802597961
2013-10-31,15.562919375326633
2013-11-29,14.824943415160208
2013-12-31,17.470037105372406
2014-01-27,15.270723461176594
2014-02-27,17.554844264125634
2014-03-31,20.24036784123635
2014-04-30,19.26132748508058
2014-05-30,22.925352435504266
2014-06-30,26.995299940528405
2014-07-31,25.69978440620002
2014-08-29,27.091822390704134
